time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
16.260000,-3.26287046e-04,-6.69533834e-04,2.38495628e-04,-3.32606570e-07,-6.82501359e-07,2.43114810e-07
16.265000,2.98253373e-04,-9.09164583e-04,3.10268478e-05,3.04029942e-07,-9.26773275e-07,3.16277755e-08
16.270000,9.16742536e-04,-8.65154759e-04,-1.89934187e-04,9.34497998e-07,-8.81911069e-07,-1.93612830e-07
16.275000,1.20003239e-03,-4.99045076e-04,-2.75600055e-04,1.22327461e-06,-5.08710577e-07,-2.80937874e-07
16.280000,9.87936171e-04,5.72299865e-05,-1.60069159e-04,1.00707051e-06,5.83384164e-08,-1.63169377e-07
16.285000,4.23910001e-04,5.49780483e-04,9.22842410e-05,4.32120286e-07,5.60428627e-07,9.40716015e-08
16.290000,-1.30368486e-04,7.57372131e-04,3.39021849e-04,-1.32893461e-07,7.72040908e-07,3.45588021e-07
16.295000,-3.61829643e-04,6.28955443e-04,4.69349001e-04,-3.68837557e-07,6.41137047e-07,4.78439348e-07
16.300000,-2.22074672e-04,2.85416075e-04,4.73050106e-04,-2.26375813e-07,2.90944012e-07,4.82212136e-07
16.305000,9.66733522e-05,-9.59626286e-05,4.15330100e-04,9.85457209e-08,-9.78212320e-08,4.23374210e-07
16.310000,3.66529404e-04,-3.93624038e-04,3.56157120e-04,3.73628342e-07,-4.01247746e-07,3.63055168e-07
16.315000,4.89483388e-04,-5.67855644e-04,2.92860064e-04,4.98963698e-07,-5.78853867e-07,2.98532175e-07
16.320000,4.95984497e-04,-6.21485772e-04,1.73402905e-04,5.05590721e-07,-6.33522703e-07,1.76761371e-07
16.325000,4.44290741e-04,-5.63042082e-04,-2.87526814e-05,4.52895760e-07,-5.73947077e-07,-2.93095631e-08
16.330000,3.53492296e-04,-4.05301742e-04,-2.40865790e-04,3.60338732e-07,-4.13151623e-07,-2.45530876e-07
16.335000,2.14638935e-04,-1.79553420e-04,-3.04167139e-04,2.18796060e-07,-1.83031010e-07,-3.10058246e-07
16.340000,3.44455896e-05,6.09511418e-05,-9.82684981e-05,3.51127315e-08,6.21316430e-08,-1.00171762e-07
16.345000,-1.36579860e-04,2.49420390e-04,3.24606195e-04,-1.39225138e-07,2.54251162e-07,3.30893165e-07
16.350000,-2.09594932e-04,3.22287776e-04,7.40416241e-04,-2.13654365e-07,3.28529843e-07,7.54756616e-07
16.355000,-1.04896826e-04,2.50033704e-04,9.09146250e-04,-1.06928467e-07,2.54876355e-07,9.26754587e-07
16.360000,1.73755869e-04,6.65822467e-05,7.44958582e-04,1.77121171e-07,6.78718111e-08,7.59386934e-07
16.365000,5.03554002e-04,-1.41417584e-04,3.55895659e-04,5.13306832e-07,-1.44156558e-07,3.62788643e-07
16.370000,7.06923566e-04,-2.89275833e-04,-5.15840589e-05,7.20615256e-07,-2.94878525e-07,-5.25831386e-08
16.375000,6.78568866e-04,-3.42005147e-04,-3.02930067e-04,6.91711382e-07,-3.48629100e-07,-3.08797214e-07
16.380000,4.58698278e-04,-3.14066513e-04,-3.34674681e-04,4.67582343e-07,-3.20149351e-07,-3.41156658e-07
16.385000,1.88842469e-04,-2.39484903e-04,-1.97108069e-04,1.92499968e-07,-2.44123244e-07,-2.00925656e-07
16.390000,7.98589226e-06,-1.54118834e-04,3.21079005e-06,8.14056296e-09,-1.57103807e-07,3.27297661e-09
16.395000,-1.41194909e-05,-9.66561235e-05,1.75995884e-04,-1.43929571e-08,-9.85281585e-08,1.79404571e-07
16.400000,1.20071616e-04,-9.92134325e-05,2.82604721e-04,1.22397162e-07,-1.01134997e-07,2.88078206e-07
16.405000,3.53272944e-04,-1.54082770e-04,3.22509108e-04,3.60115131e-07,-1.57067044e-07,3.28755462e-07
16.410000,5.80990406e-04,-1.91834601e-04,3.08910425e-04,5.92243023e-07,-1.95550052e-07,3.14893399e-07
16.415000,6.74897887e-04,-1.17324166e-04,2.65684566e-04,6.87969303e-07,-1.19596500e-07,2.70830343e-07
16.420000,5.52566604e-04,1.08230660e-04,2.33332505e-04,5.63268710e-07,1.10326870e-07,2.37851687e-07
16.425000,2.58129072e-04,4.14065398e-04,2.58185005e-04,2.63128514e-07,4.22085013e-07,2.63185531e-07
16.430000,-3.37068728e-05,6.53572361e-04,3.67063455e-04,-3.43597072e-08,6.66230745e-07,3.74172737e-07
16.435000,-1.27093157e-04,7.00607018e-04,5.49646957e-04,-1.29554696e-07,7.14176369e-07,5.60292514e-07
16.440000,5.25815506e-05,5.29209315e-04,7.59668256e-04,5.35999496e-08,5.39459037e-07,7.74381505e-07
16.445000,4.09352711e-04,2.19115378e-04,9.28223339e-04,4.17281051e-07,2.23359202e-07,9.46201161e-07
16.450000,7.57407803e-04,-1.06495414e-04,9.80657119e-04,7.72077271e-07,-1.08558017e-07,9.99650479e-07
16.455000,9.48327797e-04,-3.56554377e-04,8.57513734e-04,9.66695002e-07,-3.63460119e-07,8.74122053e-07
16.460000,9.40071692e-04,-5.05887007e-04,5.45641249e-04,9.58278993e-07,-5.15685022e-07,5.56209224e-07
16.465000,7.78379430e-04,-5.72980710e-04,1.14884280e-04,7.93455076e-07,-5.84078196e-07,1.17109358e-07
16.470000,5.36618818e-04,-5.77502362e-04,-2.74335713e-04,5.47012047e-07,-5.88687423e-07,-2.79649045e-07
16.475000,2.77037157e-04,-5.28920884e-04,-4.37311563e-04,2.82402810e-07,-5.39165020e-07,-4.45781410e-07
16.480000,5.78465373e-05,-4.53915265e-04,-2.89553730e-04,5.89669086e-08,-4.62706692e-07,-2.95161805e-07
16.485000,-5.12408656e-05,-4.10538468e-04,7.07066504e-05,-5.22332983e-08,-4.18489774e-07,7.20760962e-08
16.490000,-1.39984317e-06,-4.46923027e-04,4.12160530e-04,-1.42695532e-09,-4.55579028e-07,4.20143252e-07
16.495000,1.65988310e-04,-5.41469689e-04,5.24784346e-04,1.69203170e-07,-5.51956870e-07,5.34948365e-07
16.500000,3.01795199e-04,-5.99904612e-04,3.58959803e-04,3.07640366e-07,-6.11523560e-07,3.65912134e-07
16.505000,2.39384807e-04,-5.25865752e-04,5.53159442e-05,2.44021210e-07,-5.36050716e-07,5.63873030e-08
16.510000,-7.08704473e-05,-3.07277486e-04,-1.43630462e-04,-7.22430655e-08,-3.13228834e-07,-1.46412296e-07
16.515000,-4.99466309e-04,-5.40399306e-05,-5.18731541e-05,-5.09139969e-07,-5.50865755e-08,-5.28778329e-08
16.520000,-7.92424413e-04,4.03202077e-05,3.14602113e-04,-8.07772083e-07,4.11011292e-08,3.20695324e-07
16.525000,-6.98868645e-04,-1.92399194e-04,7.12444624e-04,-7.12404327e-07,-1.96125580e-07,7.26243246e-07
16.530000,-1.13900623e-04,-7.59072572e-04,8.22091721e-04,-1.16106649e-07,-7.73774284e-07,8.38013987e-07
16.535000,8.10911989e-04,-1.43306540e-03,4.87539053e-04,8.26617726e-07,-1.46082100e-06,4.96981705e-07
16.540000,1.66293755e-03,-1.83703832e-03,-1.48539127e-04,1.69514531e-06,-1.87261807e-06,-1.51416032e-07
16.545000,1.94361799e-03,-1.67799888e-03,-7.34278180e-04,1.98126197e-06,-1.71049834e-06,-7.48499674e-07
16.550000,1.38513295e-03,-9.87982987e-04,-9.47916477e-04,1.41196019e-06,-1.00711823e-06,-9.66275715e-07
16.555000,2.02126850e-04,-1.62102841e-04,-6.97734990e-04,2.06041641e-07,-1.65242447e-07,-7.11248715e-07
16.560000,-9.61860501e-04,2.85756298e-04,-1.55079620e-04,-9.80489807e-07,2.91290824e-07,-1.58083201e-07
16.565000,-1.42573681e-03,8.66205040e-05,3.70463040e-04,-1.45335047e-06,8.82981692e-08,3.77638165e-07
16.570000,-9.36344595e-04,-5.86331335e-04,6.19604402e-04,-9.54479709e-07,-5.97687396e-07,6.31604894e-07
16.575000,1.50942967e-04,-1.24638346e-03,5.25388487e-04,1.53866429e-07,-1.27052341e-06,5.35564206e-07
16.580000,1.12277210e-03,-1.45005908e-03,2.26354104e-04,1.14451794e-06,-1.47814381e-06,2.30738128e-07
16.585000,1.40241170e-03,-1.11052532e-03,-5.52715629e-05,1.42957359e-06,-1.13203397e-06,-5.63420620e-08
16.590000,9.23182161e-04,-5.29747617e-04,-1.76907305e-04,9.41062346e-07,-5.40007764e-07,-1.80333645e-07
16.595000,1.15674124e-04,-1.31600852e-04,-1.53441236e-04,1.17914499e-07,-1.34149697e-07,-1.56413085e-07
16.600000,-4.61017753e-04,-1.22749431e-04,-1.02255109e-04,-4.69946741e-07,-1.25126841e-07,-1.04235586e-07
16.605000,-5.38494458e-04,-3.66005305e-04,-1.22858898e-04,-5.48924015e-07,-3.73094092e-07,-1.25238428e-07
16.610000,-2.69909704e-04,-5.55242381e-04,-2.16120253e-04,-2.75137313e-07,-5.65996311e-07,-2.20306068e-07
16.615000,3.93798201e-06,-5.07772161e-04,-2.95587446e-04,4.01425281e-09,-5.17606688e-07,-3.01312382e-07
16.620000,9.53203285e-05,-3.01473644e-04,-2.69558846e-04,9.71664919e-08,-3.07312583e-07,-2.74779659e-07
16.625000,8.59782230e-05,-1.56762558e-04,-1.27676614e-04,8.76434485e-08,-1.59798734e-07,-1.30149453e-07
16.630000,1.53004248e-04,-2.08377499e-04,3.77877473e-05,1.55967633e-07,-2.12413352e-07,3.85196200e-08
16.635000,3.39703830e-04,-3.87154758e-04,9.99690147e-05,3.46283211e-07,-3.94653168e-07,1.01905214e-07
16.640000,5.17156318e-04,-4.98478430e-04,8.13437263e-08,5.27172597e-07,-5.08132956e-07,8.29191910e-11
16.645000,5.37251207e-04,-4.03840647e-04,-2.09469648e-04,5.47656684e-07,-4.11662230e-07,-2.13526655e-07
16.650000,3.86564397e-04,-1.41621671e-04,-4.18100000e-04,3.94051373e-07,-1.44364598e-07,-4.26197757e-07
16.655000,1.91644580e-04,1.09492440e-04,-5.43782438e-04,1.95356351e-07,1.11613089e-07,-5.54314412e-07
16.660000,9.55885977e-05,1.83925287e-04,-5.68958938e-04,9.74399569e-08,1.87487550e-07,-5.79978530e-07
16.665000,1.35166515e-04,6.06875634e-05,-5.14833927e-04,1.37784419e-07,6.18629596e-08,-5.24805226e-07
16.670000,2.24970847e-04,-1.37118330e-04,-4.06936809e-04,2.29328080e-07,-1.39774036e-07,-4.14818357e-07
16.675000,2.47504226e-04,-2.56670340e-04,-2.65019085e-04,2.52297886e-07,-2.61641529e-07,-2.70151972e-07
16.680000,1.55938089e-04,-2.33150150e-04,-1.03299093e-04,1.58958296e-07,-2.37665800e-07,-1.05299789e-07
16.685000,3.87442547e-06,-1.25013848e-04,7.06302625e-05,3.94946531e-09,-1.27435116e-07,7.19982289e-08
16.690000,-1.00034537e-04,-5.95700427e-05,2.45420257e-04,-1.01972005e-07,-6.07237948e-08,2.50173554e-07
16.695000,-6.69110105e-05,-1.27265467e-04,3.86476380e-04,-6.82069424e-08,-1.29730343e-07,3.93961651e-07
16.700000,9.76125171e-05,-2.85984117e-04,4.38698379e-04,9.95030756e-08,-2.91523055e-07,4.47195085e-07
16.705000,2.53800324e-04,-3.59141896e-04,3.63762656e-04,2.58715927e-07,-3.66097754e-07,3.70808008e-07
16.710000,1.92143823e-04,-1.71246515e-04,1.79368654e-04,1.95865263e-07,-1.74563216e-07,1.82842665e-07
16.715000,-1.85110508e-04,2.66426814e-04,-3.69630801e-05,-1.88695726e-07,2.71586967e-07,-3.76789808e-08
16.720000,-7.04040152e-04,6.99871719e-04,-1.86412321e-04,-7.17675996e-07,7.13426828e-07,-1.90022753e-07
16.725000,-9.73188368e-04,7.97324190e-04,-2.13855507e-04,-9.92037072e-07,8.12766759e-07,-2.17997459e-07
16.730000,-6.71851410e-04,4.19894522e-04,-1.61655219e-04,-6.84863822e-07,4.28027035e-07,-1.64786156e-07
16.735000,1.49004818e-04,-2.30887352e-04,-1.52892760e-04,1.51890742e-07,-2.35359177e-07,-1.55853985e-07
16.740000,1.02857540e-03,-7.28336828e-04,-2.86541033e-04,1.04849684e-06,-7.42443250e-07,-2.92090757e-07
16.745000,1.39907336e-03,-7.28750996e-04,-5.31726315e-04,1.42617060e-06,-7.42865439e-07,-5.42024785e-07
16.750000,1.01810740e-03,-2.36026021e-04,-7.37717906e-04,1.03782609e-06,-2.40597371e-07,-7.52006021e-07
16.755000,1.72723759e-04,3.99061384e-04,-7.57213183e-04,1.76069071e-07,4.06790401e-07,-7.71878882e-07
16.760000,-5.42344159e-04,7.50826913e-04,-5.56611714e-04,-5.52848276e-07,7.65368923e-07,-5.67392165e-07
16.765000,-6.92106516e-04,6.27043850e-04,-2.18308236e-04,-7.05511230e-07,6.39188430e-07,-2.22536428e-07
16.770000,-3.01932132e-04,1.58860273e-04,1.32600798e-04,-3.07779951e-07,1.61937077e-07,1.35169010e-07
16.775000,2.42519517e-04,-3.59472216e-04,3.90857768e-04,2.47216633e-07,-3.66434471e-07,3.98427898e-07
16.780000,5.38978615e-04,-6.96620511e-04,4.89486125e-04,5.49417549e-07,-7.10112651e-07,4.98966488e-07
16.785000,4.31684625e-04,-7.94783748e-04,3.98075368e-04,4.40045489e-07,-8.10177113e-07,4.05785288e-07
16.790000,4.13365538e-05,-7.39079823e-04,1.27301520e-04,4.21371598e-08,-7.53394315e-07,1.29767095e-07
16.795000,-3.64678781e-04,-6.62756593e-04,-2.56703832e-04,-3.71741877e-07,-6.75592857e-07,-2.61675670e-07
16.800000,-5.37903335e-04,-6.53457034e-04,-6.26399595e-04,-5.48321442e-07,-6.66113185e-07,-6.38531697e-07
16.805000,-3.82078957e-04,-6.95344542e-04,-8.27235056e-04,-3.89479059e-07,-7.08811969e-07,-8.43256938e-07
16.810000,-1.04190650e-05,-6.83691497e-04,-7.61656560e-04,-1.06208613e-08,-6.96933229e-07,-7.76408318e-07
16.815000,3.14738136e-04,-5.21886642e-04,-4.69301455e-04,3.20833981e-07,-5.31994539e-07,-4.78390882e-07
16.820000,3.53417019e-04,-2.31523740e-04,-1.20404138e-04,3.60261997e-07,-2.36007890e-07,-1.22736124e-07
16.825000,7.30507327e-05,3.42379091e-05,9.10712441e-05,7.44655787e-08,3.49010287e-08,9.28351112e-08
16.830000,-3.03447347e-04,1.07791502e-04,6.42975882e-05,-3.09324512e-07,1.09879207e-07,6.55429033e-08
16.835000,-4.60513025e-04,-4.12698122e-05,-1.76157457e-04,-4.69432238e-07,-4.20691256e-08,-1.79569273e-07
16.840000,-2.50253569e-04,-2.62448424e-04,-5.26743372e-04,-2.55100479e-07,-2.67531523e-07,-5.36945334e-07
16.845000,1.79377927e-04,-3.40050705e-04,-8.57384422e-04,1.82852117e-07,-3.46636804e-07,-8.73990236e-07
16.850000,5.07234350e-04,-1.74332682e-04,-1.03904828e-03,5.17058461e-07,-1.77709156e-07,-1.05917256e-06
16.855000,4.96004977e-04,1.28152877e-04,-9.77592160e-04,5.05611597e-07,1.30634941e-07,-9.96526157e-07
16.860000,1.62278895e-04,3.31435720e-04,-6.70129190e-04,1.65421912e-07,3.37854964e-07,-6.83108246e-07
16.865000,-2.54645211e-04,2.47073372e-04,-2.40803763e-04,-2.59577178e-07,2.51858687e-07,-2.45467649e-07
16.870000,-4.70248781e-04,-1.31100732e-04,9.98046605e-05,-4.79356556e-07,-1.33639890e-07,1.01737676e-07
16.875000,-3.42198780e-04,-6.28846669e-04,1.71761950e-04,-3.48826483e-07,-6.41026166e-07,1.75088634e-07
16.880000,4.81966037e-05,-1.01339947e-03,-5.28526115e-05,4.91300751e-08,-1.03302698e-06,-5.38762605e-08
16.885000,4.61989233e-04,-1.14115541e-03,-4.22007571e-04,4.70937037e-07,-1.16325730e-06,-4.30181010e-07
16.890000,6.66140572e-04,-1.03450581e-03,-7.08299269e-04,6.79042377e-07,-1.05454211e-06,-7.22017604e-07
16.895000,5.81640565e-04,-8.43266603e-04,-7.71210710e-04,5.92905775e-07,-8.59598984e-07,-7.86147513e-07
16.900000,3.16964714e-04,-7.20965979e-04,-6.40341419e-04,3.23103684e-07,-7.34929642e-07,-6.52743546e-07
16.905000,7.01940213e-05,-7.09263558e-04,-4.55792865e-04,7.15535385e-08,-7.23000569e-07,-4.64620658e-07
16.910000,-2.37082398e-05,-7.24130688e-04,-3.41400343e-04,-2.41674208e-08,-7.38155645e-07,-3.48012582e-07
16.915000,2.18713390e-05,-6.54214571e-04,-3.33360592e-04,2.22949429e-08,-6.66885393e-07,-3.39817118e-07
16.920000,9.83297853e-05,-4.77461621e-04,-3.98595806e-04,1.00234236e-07,-4.86709093e-07,-4.06315806e-07
16.925000,1.28016123e-04,-2.81902518e-04,-4.83456057e-04,1.30495539e-07,-2.87362404e-07,-4.92819630e-07
16.930000,1.17921130e-04,-1.74316624e-04,-5.40940082e-04,1.20205026e-07,-1.77692787e-07,-5.51417005e-07
16.935000,9.18043913e-05,-1.78411299e-04,-5.38383247e-04,9.35824581e-08,-1.81866768e-07,-5.48810649e-07
16.940000,1.47421141e-05,-2.29567651e-04,-4.58246651e-04,1.50276393e-08,-2.34013916e-07,-4.67121969e-07
16.945000,-1.67266250e-04,-2.61611004e-04,-2.94181857e-04,-1.70505861e-07,-2.66677884e-07,-2.99879568e-07
16.950000,-4.11696202e-04,-2.84330434e-04,-5.83950777e-05,-4.19669930e-07,-2.89837343e-07,-5.95260731e-08
16.955000,-5.42421221e-04,-3.71653316e-04,1.86700689e-04,-5.52926831e-07,-3.78851494e-07,1.90316707e-07
16.960000,-3.63910316e-04,-5.80662070e-04,3.08563946e-04,-3.70958528e-07,-5.91908329e-07,3.14540210e-07
16.965000,1.70664180e-04,-8.83914726e-04,1.55112000e-04,1.73969602e-07,-9.01034379e-07,1.58116207e-07
16.970000,8.83708739e-04,-1.16394750e-03,-3.25653396e-04,9.00824403e-07,-1.18649083e-06,-3.31960649e-07
16.975000,1.43610365e-03,-1.25510764e-03,-9.83881054e-04,1.46391810e-06,-1.27941655e-06,-1.00293685e-06
16.980000,1.48672744e-03,-1.01679377e-03,-1.48964594e-03,1.51552237e-06,-1.03648702e-06,-1.51849739e-06
16.985000,8.97227058e-04,-4.42738550e-04,-1.50693398e-03,9.14604544e-07,-4.51313507e-07,-1.53612027e-06
16.990000,-1.09626748e-04,2.53634936e-04,-9.22588620e-04,-1.11749998e-07,2.58547335e-07,-9.40457309e-07
16.995000,-9.96136232e-04,7.08613991e-04,3.79074960e-05,-1.01542939e-06,7.22338421e-07,3.86416881e-08
17.000000,-1.22395019e-03,6.51748599e-04,9.08148560e-04,-1.24765565e-06,6.64371660e-07,9.25737574e-07
17.005000,-6.44349876e-04,1.27202676e-04,1.23431128e-03,-6.56829639e-07,1.29666336e-07,1.25821741e-06
17.010000,3.56481023e-04,-5.23664339e-04,8.25438808e-04,3.63385344e-07,-5.33806666e-07,8.41425900e-07
17.015000,1.10570533e-03,-9.09230638e-04,-1.35701117e-04,1.12712062e-06,-9.26840610e-07,-1.38329375e-07
17.020000,1.11641726e-03,-8.53981199e-04,-1.17486769e-03,1.13804002e-06,-8.70521100e-07,-1.19762252e-06
17.025000,4.26775617e-04,-4.85578469e-04,-1.77045599e-03,4.35041404e-07,-4.94983148e-07,-1.80474617e-06
17.030000,-4.56113456e-04,-1.00892889e-04,-1.63615942e-03,-4.64947457e-07,-1.02846981e-07,-1.66784854e-06
17.035000,-9.51651813e-04,6.79488719e-05,-8.66285494e-04,-9.70083398e-07,6.92649051e-08,-8.83063705e-07
17.040000,-8.12777206e-04,1.32773551e-06,1.49543053e-04,-8.28519069e-07,1.35345108e-09,1.52439402e-07
17.045000,-2.38333741e-04,-1.47336433e-04,9.58856744e-04,-2.42949787e-07,-1.50190043e-07,9.77427874e-07
17.050000,3.40734916e-04,-2.11247835e-04,1.25643988e-03,3.47334267e-07,-2.15339281e-07,1.28077459e-06
17.055000,5.83232770e-04,-1.34803527e-04,9.76112439e-04,5.94528818e-07,-1.37414401e-07,9.95017777e-07
17.060000,4.26037961e-04,2.33157273e-05,2.72344485e-04,4.34289460e-07,2.37673062e-08,2.77619251e-07
17.065000,5.25997794e-05,1.66352328e-04,-5.67947646e-04,5.36185315e-08,1.69574238e-07,-5.78947651e-07
17.070000,-2.79699637e-04,2.24940832e-04,-1.24551590e-03,-2.85116857e-07,2.29297484e-07,-1.26963905e-06
17.075000,-4.07023754e-04,1.74733463e-04,-1.55771932e-03,-4.14906987e-07,1.78117700e-07,-1.58788921e-06
17.080000,-3.15362289e-04,3.00893941e-05,-1.45998769e-03,-3.21470224e-07,3.06721653e-08,-1.48826472e-06
17.085000,-8.41224547e-05,-1.60193037e-04,-1.06499723e-03,-8.57517377e-08,-1.63295654e-07,-1.08562409e-06
17.090000,1.95980603e-04,-3.18535379e-04,-5.79572266e-04,1.99776354e-07,-3.24704770e-07,-5.90797417e-07
17.095000,4.50613500e-04,-3.61551652e-04,-1.99392383e-04,4.59340979e-07,-3.68554181e-07,-2.03254213e-07
17.100000,6.05669300e-04,-2.45245198e-04,-1.57380230e-05,6.17399898e-07,-2.49995105e-07,-1.60428369e-08
17.105000,5.96851839e-04,-1.08874493e-05,6.98006257e-06,6.08411660e-07,-1.10983173e-08,7.11525236e-09
17.110000,4.25291579e-04,2.14089525e-04,-2.31080657e-05,4.33528622e-07,2.18236009e-07,-2.35556225e-08
17.115000,1.95614053e-04,2.84760163e-04,-5.96655244e-06,1.99402704e-07,2.90275395e-07,-6.08211258e-09
17.120000,7.20114184e-05,1.33746889e-04,9.39380312e-05,7.34061350e-08,1.36337298e-07,9.57574222e-08
17.125000,1.68788569e-04,-1.85615761e-04,2.31849642e-04,1.72057665e-07,-1.89210765e-07,2.36340104e-07
17.130000,4.59068132e-04,-5.37893225e-04,3.08134068e-04,4.67959360e-07,-5.48311137e-07,3.14102006e-07
17.135000,7.78175399e-04,-7.84578001e-04,2.29992766e-04,7.93247093e-07,-7.99773701e-07,2.34447264e-07
17.140000,9.28486769e-04,-8.45992676e-04,-2.06152044e-05,9.46469693e-07,-8.62377855e-07,-2.10144796e-08
17.145000,8.11627207e-04,-7.20997936e-04,-3.61522278e-04,8.27346796e-07,-7.34962218e-07,-3.68524239e-07
17.150000,4.87836947e-04,-4.71271975e-04,-6.49288260e-04,4.97285369e-07,-4.80399566e-07,-6.61863670e-07
17.155000,1.21564063e-04,-1.88862870e-04,-7.56778611e-04,1.23918515e-07,-1.92520765e-07,-7.71435893e-07
17.160000,-1.34802763e-04,3.63849673e-05,-6.42350471e-04,-1.37413621e-07,3.70896711e-08,-6.54791510e-07
17.165000,-2.25336028e-04,1.42106818e-04,-3.73746629e-04,-2.29700334e-07,1.44859141e-07,-3.80985351e-07
17.170000,-1.89354770e-04,1.10687821e-04,-9.40887304e-05,-1.93022192e-07,1.12831622e-07,-9.59110402e-08
17.175000,-9.99930302e-05,-2.41387286e-05,5.27024238e-05,-1.01929694e-07,-2.46062473e-08,5.37231639e-08
17.180000,-1.09344059e-05,-1.87831663e-04,-4.82734734e-06,-1.11461834e-08,-1.91469585e-07,-4.92084336e-09
17.185000,5.16232751e-05,-2.96357705e-04,-2.35708843e-04,5.26231142e-08,-3.02097559e-07,-2.40274050e-07
17.190000,7.46051104e-05,-2.99945798e-04,-5.31041313e-04,7.60500615e-08,-3.05755146e-07,-5.41326516e-07
17.195000,5.69229097e-05,-2.12726508e-04,-7.56437870e-04,5.80253922e-08,-2.16846593e-07,-7.71088553e-07
17.200000,1.86502877e-05,-9.98091152e-05,-7.99300500e-04,1.90115063e-08,-1.01742217e-07,-8.14781345e-07
17.205000,-7.04137124e-06,-2.78237521e-05,-6.04547674e-04,-7.17774846e-09,-2.83626423e-08,-6.16256549e-07
17.210000,-2.08001152e-06,-2.10766109e-05,-2.06739888e-04,-2.12029717e-09,-2.14848225e-08,-2.10744025e-07
17.215000,2.17990676e-05,-5.49691338e-05,2.58905780e-04,2.22212717e-08,-5.60337755e-08,2.63920265e-07
17.220000,4.67118581e-05,-7.98363720e-05,6.04440934e-04,4.76165730e-08,-8.13826422e-08,6.16147742e-07
17.225000,8.10350024e-05,-4.98532872e-05,6.92602067e-04,8.26044877e-08,-5.08188453e-08,7.06016378e-07
17.230000,1.47959340e-04,5.88895020e-05,5.21467509e-04,1.50825015e-07,6.00300733e-08,5.31567287e-07
17.235000,2.39628659e-04,2.37986915e-04,2.14686097e-04,2.44269785e-07,2.42596243e-07,2.18844136e-07
17.240000,3.12362695e-04,4.36210722e-04,-6.82410926e-05,3.18412533e-07,4.44659248e-07,-6.95627855e-08
17.245000,3.49504935e-04,5.64540571e-04,-2.14735749e-04,3.56274143e-07,5.75474588e-07,-2.18894749e-07
17.250000,4.04045532e-04,5.42846100e-04,-1.84143821e-04,4.11871082e-07,5.53359939e-07,-1.87710317e-07
17.255000,5.37532384e-04,3.64505458e-04,-3.57394207e-06,5.47943306e-07,3.71565197e-07,-3.64316215e-09
17.260000,7.19898172e-04,1.08525946e-04,2.33686138e-04,7.33841154e-07,1.10627876e-07,2.38212169e-07
17.265000,8.28338839e-04,-1.19752934e-04,3.96290308e-04,8.44382099e-07,-1.22072308e-07,4.03965656e-07
17.270000,7.57219084e-04,-2.52291934e-04,3.97812973e-04,7.71884897e-07,-2.57178322e-07,4.05517811e-07
17.275000,5.10345261e-04,-2.72195784e-04,2.70657436e-04,5.20229624e-07,-2.77467670e-07,2.75899527e-07
17.280000,1.88788722e-04,-2.00145104e-04,1.31357835e-04,1.92445180e-07,-2.04021513e-07,1.33901973e-07
17.285000,-8.23360605e-05,-8.51986787e-05,5.80997028e-05,-8.39307446e-08,-8.68488061e-08,5.92249773e-08
17.290000,-2.14879314e-04,1.17818473e-05,2.32308939e-05,-2.19041095e-07,1.20100381e-08,2.36808297e-08
17.295000,-1.87245996e-04,4.80558313e-05,-4.56494463e-05,-1.90872575e-07,4.89865762e-08,-4.65335844e-08
17.300000,-4.28375823e-05,1.31444413e-05,-1.69762708e-04,-4.36672603e-08,1.33990227e-08,-1.73050671e-07
17.305000,1.48333491e-04,-8.27735535e-05,-3.05978699e-04,1.51206413e-07,-8.43767110e-08,-3.11904892e-07
17.310000,3.36375214e-04,-2.15331634e-04,-4.04289757e-04,3.42890127e-07,-2.19502175e-07,-4.12120037e-07
17.315000,4.91615883e-04,-3.35139600e-04,-4.48046488e-04,5.01137495e-07,-3.41630581e-07,-4.56724249e-07
17.320000,5.62779526e-04,-3.74123098e-04,-4.46650295e-04,5.73679435e-07,-3.81369111e-07,-4.55301014e-07
17.325000,4.75277714e-04,-2.92184745e-04,-4.12979932e-04,4.84482888e-07,-2.97843777e-07,-4.20978524e-07
17.330000,2.11631261e-04,-1.27330130e-04,-3.49609838e-04,2.15730133e-07,-1.29796259e-07,-3.56381078e-07
17.335000,-1.09642590e-04,1.08716056e-05,-2.54159942e-04,-1.11766146e-07,1.10821668e-08,-2.59082509e-07
17.340000,-2.76281981e-04,1.60504278e-05,-1.50759590e-04,-2.81633008e-07,1.63612924e-08,-1.53679501e-07
17.345000,-1.45072993e-04,-1.29335520e-04,-1.12115171e-04,-1.47882766e-07,-1.31840489e-07,-1.14286617e-07
17.350000,2.21947383e-04,-3.34711319e-04,-2.14120773e-04,2.26246058e-07,-3.41194005e-07,-2.18267862e-07
17.355000,5.96427914e-04,-4.72032774e-04,-4.45043083e-04,6.07979525e-07,-4.81175101e-07,-4.53662674e-07
17.360000,7.74034966e-04,-4.73713522e-04,-6.75544909e-04,7.89026469e-07,-4.82888402e-07,-6.88628857e-07
17.365000,7.25608822e-04,-3.65885849e-04,-7.43910628e-04,7.39662408e-07,-3.72972323e-07,-7.58318683e-07
17.370000,5.67384943e-04,-2.18168234e-04,-5.83783247e-04,5.78374050e-07,-2.22393715e-07,-5.95089956e-07
