time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
9.15000000e-01,1.08639250e-05,4.93602913e-06,2.79524668e-06,1.10743374e-08,5.03163010e-09,2.84938500e-09
9.20000000e-01,1.09880632e-05,4.93356348e-06,2.74191433e-06,1.12008800e-08,5.02911670e-09,2.79501970e-09
9.25000000e-01,1.11191018e-05,4.93031424e-06,2.68653696e-06,1.13344564e-08,5.02580453e-09,2.73856979e-09
9.30000000e-01,1.12557046e-05,4.92618905e-06,2.62878358e-06,1.14737050e-08,5.02159944e-09,2.67969784e-09
9.35000000e-01,1.13950367e-05,4.92142649e-06,2.56804571e-06,1.16157356e-08,5.01674464e-09,2.61778360e-09
9.40000000e-01,1.15346514e-05,4.91671231e-06,2.50388904e-06,1.17580544e-08,5.01193915e-09,2.55238435e-09
9.45000000e-01,1.16741325e-05,4.91316732e-06,2.43666180e-06,1.19002370e-08,5.00832551e-09,2.48385505e-09
9.50000000e-01,1.18155253e-05,4.91218706e-06,2.36761838e-06,1.20443683e-08,5.00732626e-09,2.41347439e-09
9.55000000e-01,1.19620641e-05,4.91497373e-06,2.29841538e-06,1.21937452e-08,5.01016690e-09,2.34293107e-09
9.60000000e-01,1.21156179e-05,4.92175387e-06,2.23041644e-06,1.23502731e-08,5.01707836e-09,2.27361513e-09
9.65000000e-01,1.22743066e-05,4.93107310e-06,2.16436936e-06,1.25120353e-08,5.02657808e-09,2.20628885e-09
9.70000000e-01,1.24321318e-05,4.93987978e-06,2.10064452e-06,1.26729173e-08,5.03555534e-09,2.14132978e-09
9.75000000e-01,1.25814665e-05,4.94469309e-06,2.03971910e-06,1.28251442e-08,5.04046187e-09,2.07922436e-09
9.80000000e-01,1.27172464e-05,4.94322898e-06,1.98240114e-06,1.29635539e-08,5.03896940e-09,2.02079627e-09
9.85000000e-01,1.28402778e-05,4.93554388e-06,1.92951204e-06,1.30889682e-08,5.03113545e-09,1.96688282e-09
9.90000000e-01,1.29573617e-05,4.92414433e-06,1.88115163e-06,1.32083198e-08,5.01951512e-09,1.91758576e-09
