time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
28.850000,5.84169377e-04,3.56545010e-04,3.52568046e-04,5.95483565e-07,3.63450571e-07,3.59396581e-07
28.855000,5.72088931e-04,2.76995436e-04,2.89148594e-04,5.83169145e-07,2.82360281e-07,2.94748822e-07
28.860000,5.40939807e-04,2.11870350e-04,2.90562866e-04,5.51416725e-07,2.15973853e-07,2.96190485e-07
28.865000,4.94952793e-04,1.57938539e-04,3.50699650e-04,5.04539034e-07,1.60997491e-07,3.57491998e-07
28.870000,4.30599895e-04,1.12401610e-04,4.55173326e-04,4.38939750e-07,1.14578604e-07,4.63989119e-07
28.875000,3.40951339e-04,7.33003207e-05,5.81075512e-04,3.47554882e-07,7.47200007e-08,5.92329777e-07
28.880000,2.31303077e-04,4.06199397e-05,7.02318450e-04,2.35782953e-07,4.14066664e-08,7.15920948e-07
28.885000,1.28168887e-04,2.05349668e-05,7.99134292e-04,1.30651261e-07,2.09326878e-08,8.14611919e-07
28.890000,6.82835926e-05,2.64352709e-05,8.64959264e-04,6.96061087e-08,2.69472690e-08,8.81711788e-07
28.895000,7.73502163e-05,7.12283174e-05,9.04501594e-04,7.88483347e-08,7.26078669e-08,9.22019973e-07
28.900000,1.57169392e-04,1.52358859e-04,9.21341033e-04,1.60213448e-07,1.55309744e-07,9.39185558e-07
28.905000,2.84680906e-04,2.39489365e-04,9.01941646e-04,2.90194603e-07,2.44127793e-07,9.19410445e-07
28.910000,4.15083412e-04,2.80121828e-04,8.13370495e-04,4.23122744e-07,2.85547225e-07,8.29123848e-07
28.915000,4.90114596e-04,2.28358536e-04,6.27776924e-04,4.99607131e-07,2.32781383e-07,6.39935703e-07
28.920000,4.60147380e-04,7.81747990e-05,3.59356937e-04,4.69059510e-07,7.96888879e-08,3.66316959e-07
28.925000,3.15248052e-04,-1.27530612e-04,7.76577634e-05,3.21353774e-07,-1.30000623e-07,7.91618384e-08
28.930000,1.02389489e-04,-3.20759962e-04,-1.22173942e-04,1.04372568e-07,-3.26972438e-07,-1.24540206e-07
28.935000,-9.11358435e-05,-4.44918922e-04,-1.72685149e-04,-9.29009618e-08,-4.53536108e-07,-1.76029714e-07
28.940000,-1.85435267e-04,-4.76547487e-04,-7.45369608e-05,-1.89026776e-07,-4.85777255e-07,-7.59805920e-08
28.945000,-1.58175096e-04,-4.22551721e-04,9.98486484e-05,-1.61238630e-07,-4.30735699e-07,1.01782516e-07
28.950000,-5.72098188e-05,-3.04888911e-04,2.44558675e-04,-5.83178581e-08,-3.10793997e-07,2.49295286e-07
28.955000,4.03139381e-05,-1.50658232e-04,2.84540026e-04,4.10947381e-08,-1.53576179e-07,2.90050995e-07
28.960000,8.75271150e-05,5.96924197e-06,2.25441314e-04,8.92223395e-08,6.08485420e-09,2.29807660e-07
28.965000,8.87467434e-05,1.20482808e-04,1.47199809e-04,9.04655897e-08,1.22816318e-07,1.50050774e-07
28.970000,6.64917638e-05,1.49283153e-04,1.40833749e-04,6.77795757e-08,1.52174468e-07,1.43561416e-07
28.975000,2.01248639e-05,7.54186715e-05,2.37850646e-04,2.05146421e-08,7.68793797e-08,2.42457335e-07
28.980000,-7.39079625e-05,-7.34155308e-05,3.89448027e-04,-7.53394113e-08,-7.48374422e-08,3.96990854e-07
28.985000,-2.24735933e-04,-2.36684382e-04,5.09188923e-04,-2.29088617e-07,-2.41268484e-07,5.19050890e-07
28.990000,-3.99966196e-04,-3.57598569e-04,5.39336314e-04,-4.07712738e-07,-3.64524536e-07,5.49782175e-07
28.995000,-5.40319586e-04,-4.13762339e-04,4.86114485e-04,-5.50784492e-07,-4.21776084e-07,4.95529546e-07
29.000000,-6.01127962e-04,-4.16500649e-04,4.01850845e-04,-6.12770603e-07,-4.24567431e-07,4.09633889e-07
29.005000,-5.82164476e-04,-3.86744968e-04,3.38872177e-04,-5.93439833e-07,-3.94235442e-07,3.45435451e-07
29.010000,-5.22729393e-04,-3.39441233e-04,3.19681742e-04,-5.32853611e-07,-3.46015528e-07,3.25873335e-07
29.015000,-4.70826383e-04,-2.93415090e-04,3.45464199e-04,-4.79945344e-07,-2.99097952e-07,3.52155147e-07
29.020000,-4.52761022e-04,-2.86615904e-04,4.24134006e-04,-4.61530094e-07,-2.92167078e-07,4.32348630e-07
29.025000,-4.61271524e-04,-3.64105262e-04,5.79585256e-04,-4.70205427e-07,-3.71157250e-07,5.90810658e-07
29.030000,-4.62745750e-04,-5.36365582e-04,8.24643448e-04,-4.71708206e-07,-5.46753906e-07,8.40615136e-07
29.035000,-4.16613920e-04,-7.44780993e-04,1.12255000e-03,-4.24682895e-07,-7.59205906e-07,1.14429154e-06
29.040000,-3.00265262e-04,-8.74311964e-04,1.38097090e-03,-3.06080798e-07,-8.91245631e-07,1.40771753e-06
29.045000,-1.30103576e-04,-8.15819090e-04,1.49442162e-03,-1.32623421e-07,-8.31619867e-07,1.52336557e-06
29.050000,3.53361465e-05,-5.37923108e-04,1.40643596e-03,3.60205367e-08,-5.48341598e-07,1.43367580e-06
29.055000,1.21051229e-04,-1.16866054e-04,1.14801399e-03,1.23395748e-07,-1.19129515e-07,1.17024872e-06
29.060000,8.16382543e-05,2.99241130e-04,8.28410445e-04,8.32194234e-08,3.05036830e-07,8.44455091e-07
29.065000,-6.53877160e-05,5.69265909e-04,5.83536896e-04,-6.66541447e-08,5.80291446e-07,5.94838834e-07
29.070000,-2.51411502e-04,6.28197579e-04,5.10675291e-04,-2.56280838e-07,6.40364505e-07,5.20566046e-07
29.075000,-4.08550216e-04,5.02915249e-04,6.26705399e-04,-4.16463014e-07,5.12655708e-07,6.38843424e-07
29.080000,-5.17489146e-04,2.74035232e-04,8.71317411e-04,-5.27511872e-07,2.79342745e-07,8.88193079e-07
29.085000,-6.08489034e-04,2.35353595e-05,1.14735850e-03,-6.20274245e-07,2.39911922e-08,1.16958053e-06
29.090000,-7.13485998e-04,-1.93097299e-04,1.37296616e-03,-7.27304789e-07,-1.96837206e-07,1.39955776e-06
29.095000,-8.11125972e-04,-3.47336095e-04,1.51906132e-03,-8.26835853e-07,-3.54063298e-07,1.54848249e-06
29.100000,-8.16254207e-04,-4.32890757e-04,1.61098239e-03,-8.32063412e-07,-4.41274981e-07,1.64218388e-06
29.105000,-6.31067292e-04,-4.67325820e-04,1.69148646e-03,-6.43289798e-07,-4.76376983e-07,1.72424716e-06
29.110000,-2.24422148e-04,-4.88687637e-04,1.77469836e-03,-2.28768754e-07,-4.98152536e-07,1.80907070e-06
29.115000,3.20144047e-04,-5.34258426e-04,1.83236070e-03,3.26344594e-07,-5.44605939e-07,1.86784985e-06
29.120000,8.29048344e-04,-6.10797104e-04,1.82261127e-03,8.45105346e-07,-6.22627018e-07,1.85791159e-06
29.125000,1.12663935e-03,-6.83830787e-04,1.72990739e-03,1.14846010e-06,-6.97075216e-07,1.76341223e-06
29.130000,1.12894496e-03,-7.01760552e-04,1.57720908e-03,1.15081035e-06,-7.15352245e-07,1.60775645e-06
29.135000,8.81041623e-04,-6.37272045e-04,1.40227734e-03,8.98105630e-07,-6.49614725e-07,1.42943663e-06
29.140000,5.21149868e-04,-5.10930504e-04,1.22582963e-03,5.31243495e-07,-5.20826202e-07,1.24957149e-06
29.145000,2.05717663e-04,-3.79164814e-04,1.04405060e-03,2.09702001e-07,-3.86508475e-07,1.06427176e-06
29.150000,4.30670487e-05,-2.99440333e-04,8.48754511e-04,4.39011710e-08,-3.05239891e-07,8.65193182e-07
29.155000,6.08604468e-05,-2.99375614e-04,6.50215775e-04,6.20391915e-08,-3.05173918e-07,6.62809149e-07
29.160000,2.07082102e-04,-3.68196542e-04,4.79078045e-04,2.11092866e-07,-3.75327770e-07,4.88356825e-07
29.165000,3.77531652e-04,-4.71023963e-04,3.66618004e-04,3.84843682e-07,-4.80146751e-07,3.73718658e-07
29.170000,4.66221091e-04,-5.72319624e-04,3.22260861e-04,4.75250857e-07,-5.83404305e-07,3.28502407e-07
29.175000,4.24534142e-04,-6.50536383e-04,3.28520216e-04,4.32756516e-07,-6.63135966e-07,3.34882993e-07
29.180000,2.93323989e-04,-6.94088756e-04,3.56493639e-04,2.99005086e-07,-7.07531861e-07,3.63398205e-07
29.185000,1.75562316e-04,-6.87565087e-04,3.85169203e-04,1.78962606e-07,-7.00881842e-07,3.92629157e-07
29.190000,1.60580938e-04,-6.10119549e-04,4.05891486e-04,1.63691068e-07,-6.21936340e-07,4.13752789e-07
29.195000,2.56216493e-04,-4.55084068e-04,4.12646634e-04,2.61178892e-07,-4.63898133e-07,4.20638771e-07
29.200000,3.84645405e-04,-2.51973974e-04,3.97173140e-04,3.92095214e-07,-2.56854204e-07,4.04865586e-07
29.205000,4.46763477e-04,-6.44084828e-05,3.61370664e-04,4.55416389e-07,-6.56559458e-08,3.68369689e-07
29.210000,4.02076801e-04,4.08594905e-05,3.33870534e-04,4.09864221e-07,4.16508568e-08,3.40336936e-07
29.215000,2.99357359e-04,3.37799544e-05,3.64761397e-04,3.05155310e-07,3.44342043e-08,3.71826093e-07
29.220000,2.37347161e-04,-5.70451353e-05,4.91207615e-04,2.41944099e-07,-5.81499850e-08,5.00721320e-07
29.225000,2.90099871e-04,-1.56527901e-04,6.99450738e-04,2.95718523e-07,-1.59559532e-07,7.12997694e-07
29.230000,4.51996173e-04,-1.86232226e-04,9.19375702e-04,4.60750431e-07,-1.89839170e-07,9.37182164e-07
29.235000,6.38742580e-04,-1.14799341e-04,1.06141208e-03,6.51113741e-07,-1.17022773e-07,1.08196951e-06
29.240000,7.43380851e-04,1.87467815e-05,1.06819714e-03,7.57778645e-07,1.91098691e-08,1.08888598e-06
29.245000,7.08800395e-04,1.30014002e-04,9.43167689e-04,7.22528435e-07,1.32532112e-07,9.61434954e-07
29.250000,5.61856529e-04,1.48218808e-04,7.40641964e-04,5.72738561e-07,1.51089509e-07,7.54986711e-07
29.255000,3.80701118e-04,6.58215668e-05,5.31077011e-04,3.88074534e-07,6.70963984e-08,5.41362906e-07
29.260000,2.24079003e-04,-5.87441156e-05,3.68055075e-04,2.28418963e-07,-5.98818711e-08,3.75183563e-07
29.265000,8.63201423e-05,-1.46409973e-04,2.75388960e-04,8.79919901e-08,-1.49245640e-07,2.80722691e-07
29.270000,-8.27989726e-05,-1.54776560e-04,2.51763416e-04,-8.44026224e-08,-1.57774272e-07,2.56639568e-07
29.275000,-3.13797264e-04,-1.03034822e-04,2.76731687e-04,-3.19874887e-07,-1.05030400e-07,2.82091424e-07
29.280000,-5.67563613e-04,-4.76227083e-05,3.12971254e-04,-5.78556180e-07,-4.85450646e-08,3.19032879e-07
29.285000,-7.44822579e-04,-3.16820406e-05,3.19311273e-04,-7.59248297e-07,-3.22956581e-08,3.25495691e-07
29.290000,-7.49352613e-04,-5.03994000e-05,2.81210454e-04,-7.63866068e-07,-5.13755352e-08,2.86656936e-07
29.295000,-5.54730826e-04,-5.76626106e-05,2.33687945e-04,-5.65474848e-07,-5.87794196e-08,2.38214012e-07
29.300000,-2.23092829e-04,-4.28841437e-06,2.45128451e-04,-2.27413689e-07,-4.37147235e-09,2.49876097e-07
29.305000,1.33754166e-04,1.23532403e-04,3.67814741e-04,1.36344716e-07,1.25924978e-07,3.74938574e-07
29.310000,4.14090537e-04,2.91062324e-04,5.96111002e-04,4.22110640e-07,2.96699617e-07,6.07656475e-07
29.315000,5.61741317e-04,4.31502798e-04,8.64046779e-04,5.72621118e-07,4.39860140e-07,8.80781630e-07
29.320000,5.65077122e-04,4.78797057e-04,1.07911412e-03,5.76021531e-07,4.88070395e-07,1.10001439e-06
29.325000,4.40890837e-04,3.98801711e-04,1.16606146e-03,4.49430008e-07,4.06525699e-07,1.18864573e-06
29.330000,2.23986862e-04,2.06388772e-04,1.09461620e-03,2.28325038e-07,2.10386108e-07,1.11581672e-06
29.335000,-3.73925416e-05,-3.74497460e-05,8.83024925e-04,-3.81167600e-08,-3.81750723e-08,9.00127344e-07
29.340000,-2.88346225e-04,-2.48745704e-04,5.89683357e-04,-2.93930912e-07,-2.53563408e-07,6.01104339e-07
29.345000,-4.77234689e-04,-3.55657552e-04,3.04402164e-04,-4.86477767e-07,-3.62545925e-07,3.10297822e-07
29.350000,-5.65707864e-04,-3.29491714e-04,1.31569922e-04,-5.76664490e-07,-3.35873307e-07,1.34118167e-07
29.355000,-5.37732010e-04,-1.96320901e-04,1.53691584e-04,-5.48146799e-07,-2.00123242e-07,1.56668281e-07
29.360000,-4.05283262e-04,-2.30721334e-05,3.86130077e-04,-4.13132785e-07,-2.35189943e-08,3.93608641e-07
29.365000,-2.06320908e-04,1.15593298e-04,7.52197738e-04,-2.10316930e-07,1.17832108e-07,7.66766297e-07
29.370000,5.69643703e-06,1.72550489e-04,1.10082713e-03,5.80676557e-09,1.75892446e-07,1.12214794e-06
29.375000,1.77008620e-04,1.46154247e-04,1.26670076e-03,1.80436921e-07,1.48984962e-07,1.29123421e-06
29.380000,2.70332642e-04,7.15564419e-05,1.14963668e-03,2.75568443e-07,7.29423465e-08,1.17190284e-06
29.385000,2.79471873e-04,-6.79250733e-06,7.73880682e-04,2.84884682e-07,-6.92406456e-09,7.88869197e-07
29.390000,2.31421476e-04,-6.27488335e-05,2.88516696e-04,2.35903645e-07,-6.39641524e-08,2.94104685e-07
29.395000,1.66067349e-04,-1.00991658e-04,-1.02329596e-04,1.69283740e-07,-1.02947664e-07,-1.04311515e-07
29.400000,1.02547790e-04,-1.51165451e-04,-2.44551882e-04,1.04533935e-07,-1.54093222e-07,-2.49288361e-07
29.405000,2.16141792e-05,-2.49582968e-04,-1.09906404e-04,2.20328024e-08,-2.54416889e-07,-1.12035070e-07
29.410000,-1.14418418e-04,-4.18228624e-04,2.03366061e-04,-1.16634473e-07,-4.26328873e-07,2.07304854e-07
29.415000,-3.17725666e-04,-6.50172031e-04,5.38005417e-04,-3.23879374e-07,-6.62764558e-07,5.48425502e-07
29.420000,-5.46856395e-04,-9.06097575e-04,7.63114272e-04,-5.57447906e-07,-9.23646865e-07,7.77894263e-07
29.425000,-7.21504206e-04,-1.12338491e-03,8.24486321e-04,-7.35478293e-07,-1.14514262e-06,8.40454965e-07
29.430000,-7.69111433e-04,-1.23769394e-03,7.40805594e-04,-7.84007577e-07,-1.26166559e-06,7.55153510e-07
29.435000,-6.67625245e-04,-1.21017746e-03,5.67915889e-04,-6.80555806e-07,-1.23361616e-06,5.78915279e-07
29.440000,-4.56269028e-04,-1.04452128e-03,3.67672323e-04,-4.65106043e-07,-1.06475156e-06,3.74793398e-07
29.445000,-2.13339477e-04,-7.82069286e-04,1.97088923e-04,-2.17471434e-07,-7.97216397e-07,2.00906139e-07
29.450000,-2.23760123e-05,-4.81450557e-04,1.05232731e-04,-2.28093907e-08,-4.90775287e-07,1.07270878e-07
29.455000,5.15786641e-05,-2.00473971e-04,1.21969325e-04,5.25776392e-08,-2.04356749e-07,1.24331626e-07
29.460000,-2.81072121e-05,1.21658643e-05,2.43599018e-04,-2.86515924e-08,1.24014927e-08,2.48317042e-07
29.465000,-2.62755726e-04,1.23440998e-04,4.33739101e-04,-2.67844777e-07,1.25831802e-07,4.42139757e-07
29.470000,-6.08998654e-04,1.26272345e-04,6.44654839e-04,-6.20793735e-07,1.28717987e-07,6.57140509e-07
29.475000,-9.78428436e-04,4.58920227e-05,8.43234933e-04,-9.97378630e-07,4.67808590e-08,8.59566700e-07
29.480000,-1.26204356e-03,-6.60613785e-05,1.02144578e-03,-1.28648681e-06,-6.73408548e-08,1.04122914e-06
29.485000,-1.37517318e-03,-1.48363774e-04,1.18458246e-03,-1.40180753e-06,-1.51237282e-07,1.20752545e-06
29.490000,-1.29459825e-03,-1.52873495e-04,1.32921527e-03,-1.31967202e-06,-1.55834347e-07,1.35495950e-06
29.495000,-1.06264315e-03,-6.77583551e-05,1.43167664e-03,-1.08322441e-06,-6.90706983e-08,1.45940534e-06
29.500000,-7.61377210e-04,7.13476185e-05,1.45776050e-03,-7.76123557e-07,7.27294786e-08,1.48599439e-06
29.505000,-4.79614174e-04,1.97827527e-04,1.38441549e-03,-4.88903337e-07,2.01659048e-07,1.41122884e-06
29.510000,-2.88485376e-04,2.54116833e-04,1.21528016e-03,-2.94072758e-07,2.59038566e-07,1.23881769e-06
29.515000,-2.26255244e-04,2.24704875e-04,9.79847405e-04,-2.30637354e-07,2.29056957e-07,9.98825082e-07
29.520000,-2.89632543e-04,1.34423107e-04,7.20533483e-04,-2.95242144e-07,1.37026612e-07,7.34488769e-07
29.525000,-4.34597425e-04,1.83699154e-05,4.80244400e-04,-4.43014705e-07,1.87257037e-08,4.89545770e-07
29.530000,-5.92374188e-04,-1.03646830e-04,2.96550027e-04,-6.03847286e-07,-1.05654261e-07,3.02293605e-07
29.535000,-6.99209854e-04,-2.25030350e-04,1.95961365e-04,-7.12752145e-07,-2.29388736e-07,1.99756743e-07
29.540000,-7.25968470e-04,-3.32870888e-04,1.84122120e-04,-7.40029021e-07,-3.39317929e-07,1.87688195e-07
29.545000,-6.87760056e-04,-4.00631333e-04,2.41632114e-04,-7.01080587e-07,-4.08390757e-07,2.46312043e-07
29.550000,-6.25301784e-04,-4.06193441e-04,3.34458465e-04,-6.37412624e-07,-4.14060592e-07,3.40936254e-07
29.555000,-5.72163783e-04,-3.55242295e-04,4.30335139e-04,-5.83245446e-07,-3.62122625e-07,4.38669867e-07
29.560000,-5.33821081e-04,-2.81298307e-04,5.05585926e-04,-5.44160124e-07,-2.86746490e-07,5.15378110e-07
29.565000,-4.92063127e-04,-2.21137726e-04,5.42749912e-04,-5.01593402e-07,-2.25420720e-07,5.53261888e-07
29.570000,-4.25375525e-04,-1.92374881e-04,5.34491149e-04,-4.33614195e-07,-1.96100797e-07,5.44843169e-07
29.575000,-3.26913754e-04,-1.93054283e-04,4.97041969e-04,-3.33245417e-07,-1.96793357e-07,5.06668674e-07
29.580000,-2.10455887e-04,-2.14179986e-04,4.71752062e-04,-2.14531995e-07,-2.18328222e-07,4.80888952e-07
29.585000,-1.04954680e-04,-2.45690102e-04,4.97337499e-04,-1.06987441e-07,-2.50448626e-07,5.06969928e-07
29.590000,-4.12862439e-05,-2.74256711e-04,5.70907974e-04,-4.20858755e-08,-2.79568513e-07,5.81965315e-07
29.595000,-3.62281320e-05,-2.86582193e-04,6.36962113e-04,-3.69297981e-08,-2.92132715e-07,6.49298790e-07
29.600000,-8.17757213e-05,-2.81185059e-04,6.21783818e-04,-8.33595528e-08,-2.86631049e-07,6.33826522e-07
29.605000,-1.47639201e-04,-2.73348073e-04,4.89909428e-04,-1.50498676e-07,-2.78642277e-07,4.99397989e-07
29.610000,-1.97524095e-04,-2.82216164e-04,2.78381639e-04,-2.01349740e-07,-2.87682124e-07,2.83773333e-07
29.615000,-2.09128248e-04,-3.10920402e-04,7.87032608e-05,-2.13178642e-07,-3.16942305e-07,8.02275849e-08
29.620000,-1.83355842e-04,-3.40033019e-04,-2.49195267e-05,-1.86907076e-07,-3.46618775e-07,-2.54021679e-08
29.625000,-1.37977289e-04,-3.40944360e-04,-1.67327023e-05,-1.40649632e-07,-3.47547768e-07,-1.70567812e-08
29.630000,-9.65785835e-05,-2.95440434e-04,3.72827897e-05,-9.84491167e-08,-3.01162522e-07,3.80048824e-08
29.635000,-8.43446268e-05,-2.02667008e-04,3.55044021e-05,-8.59782129e-08,-2.06592261e-07,3.61920511e-08
29.640000,-1.26448226e-04,-7.12666969e-05,-8.77162249e-05,-1.28897274e-07,-7.26469897e-08,-8.94151120e-08
29.645000,-2.38172695e-04,8.76553596e-05,-3.16682062e-04,-2.42785621e-07,8.93530679e-08,-3.22815558e-07
29.650000,-4.10158659e-04,2.56971382e-04,-5.66347642e-04,-4.18102609e-07,2.61948402e-07,-5.77316658e-07
29.655000,-6.05048802e-04,4.09829143e-04,-7.41692902e-04,-6.16767382e-07,4.17766710e-07,-7.56058004e-07
29.660000,-7.73121475e-04,5.18888903e-04,-8.01380586e-04,-7.88095286e-07,5.28938739e-07,-8.16901719e-07
29.665000,-8.74824499e-04,5.72063890e-04,-7.79623144e-04,-8.91768093e-07,5.83143619e-07,-7.94722879e-07
29.670000,-8.92199860e-04,5.76214572e-04,-7.51873560e-04,-9.09479980e-07,5.87374691e-07,-7.66435841e-07
29.675000,-8.26630868e-04,5.44388519e-04,-7.73334514e-04,-8.42641048e-07,5.54932231e-07,-7.88312450e-07
29.680000,-6.96173660e-04,4.82841148e-04,-8.36872466e-04,-7.09657146e-07,4.92192811e-07,-8.53081005e-07
29.685000,-5.38794592e-04,3.92102725e-04,-8.77037675e-04,-5.49229961e-07,3.99696967e-07,-8.94024134e-07
29.690000,-4.09362437e-04,2.76492183e-04,-8.14037104e-04,-4.17290965e-07,2.81847281e-07,-8.29803368e-07
29.695000,-3.59230148e-04,1.48010244e-04,-6.09558305e-04,-3.66187714e-07,1.50876906e-07,-6.21364225e-07
29.700000,-4.07918747e-04,2.22324997e-05,-2.99546234e-04,-4.15819314e-07,2.26630986e-08,-3.05347843e-07
29.705000,-5.27122572e-04,-8.52449585e-05,1.97414457e-05,-5.37331878e-07,-8.68959822e-08,2.01237979e-08
29.710000,-6.47860763e-04,-1.58230834e-04,2.44208880e-04,-6.60408525e-07,-1.61295447e-07,2.48938716e-07
29.715000,-6.89006454e-04,-1.79834047e-04,3.13816757e-04,-7.02351125e-07,-1.83317071e-07,3.19894757e-07
29.720000,-5.97335895e-04,-1.34409616e-04,2.29399602e-04,-6.08905092e-07,-1.37012860e-07,2.33842611e-07
29.725000,-3.80063207e-04,-1.07164331e-05,3.66658364e-05,-3.87424269e-07,-1.09239889e-08,3.73759800e-08
29.730000,-1.07110029e-04,1.87764485e-04,-1.96215220e-04,-1.09184535e-07,1.91401106e-07,-2.00015514e-07
29.735000,1.23361491e-04,4.24622320e-04,-3.92842193e-04,1.25750756e-07,4.32846402e-07,-4.00450758e-07
29.740000,2.33365011e-04,6.24844313e-04,-4.82077200e-04,2.37884822e-07,6.36946292e-07,-4.91414067e-07
29.745000,1.92539401e-04,7.01792046e-04,-4.19461141e-04,1.96268503e-07,7.15384348e-07,-4.27585261e-07
29.750000,1.06286677e-05,6.03770346e-04,-2.08424895e-04,1.08345237e-08,6.15464165e-07,-2.12461667e-07
29.755000,-2.86919612e-04,3.44181226e-04,9.53934939e-05,-2.92476669e-07,3.50847325e-07,9.72410743e-08
29.760000,-6.71303165e-04,-5.15084673e-06,4.01986440e-04,-6.84304960e-07,-5.25060829e-09,4.09772111e-07
29.765000,-1.09868382e-03,-3.47850616e-04,6.17428608e-04,-1.11996312e-06,-3.54587784e-07,6.29386961e-07
29.770000,-1.48978677e-03,-6.01825885e-04,6.75020000e-04,-1.51864095e-06,-6.13482044e-07,6.88093781e-07
29.775000,-1.73096956e-03,-7.26753368e-04,5.59025054e-04,-1.76449497e-06,-7.40829121e-07,5.69852247e-07
29.780000,-1.71438791e-03,-7.32275793e-04,3.12446382e-04,-1.74759217e-06,-7.46458505e-07,3.18497841e-07
29.785000,-1.40223441e-03,-6.64603459e-04,1.94961570e-05,-1.42939287e-06,-6.77475493e-07,1.98737584e-08
29.790000,-8.74228481e-04,-5.78045608e-04,-2.35636234e-04,-8.91160531e-07,-5.89241191e-07,-2.40200034e-07
29.795000,-3.18589615e-04,-5.07973654e-04,-4.11151254e-04,-3.24760056e-07,-5.17812084e-07,-4.19114428e-07
29.800000,4.41397186e-05,-4.60714876e-04,-5.20428607e-04,4.49946163e-08,-4.69637998e-07,-5.30508264e-07
29.805000,7.08478277e-05,-4.21129714e-04,-6.05135192e-04,7.22200078e-08,-4.29286151e-07,-6.16855445e-07
29.810000,-2.24731843e-04,-3.66789807e-04,-6.90404966e-04,-2.29084447e-07,-3.73893789e-07,-7.03776724e-07
29.815000,-6.74375723e-04,-2.81966008e-04,-7.56639245e-04,-6.87437026e-07,-2.87427123e-07,-7.71293828e-07
29.820000,-1.04129053e-03,-1.71180226e-04,-7.48542756e-04,-1.06145824e-06,-1.74495643e-07,-7.63040526e-07
29.825000,-1.14147812e-03,-6.47816830e-05,-6.15589247e-04,-1.16358626e-06,-6.60363741e-08,-6.27511975e-07
29.830000,-9.32085416e-04,-3.34071367e-06,-3.56291260e-04,-9.50138038e-07,-3.40541659e-09,-3.63191907e-07
29.835000,-5.18369329e-04,-4.88189960e-06,-3.46623767e-05,-5.28409102e-07,-4.97645219e-09,-3.53337173e-08
29.840000,-8.39969973e-05,-4.31524440e-05,2.45589107e-04,-8.56238504e-08,-4.39882202e-08,2.50345674e-07
29.845000,2.02495774e-04,-6.16287472e-05,3.97080226e-04,2.06417711e-07,-6.28223723e-08,4.04770872e-07
29.850000,2.50923193e-04,-1.55431350e-05,4.02844949e-04,2.55783071e-07,-1.58441743e-08,4.10647247e-07
29.855000,6.57225798e-05,9.20338428e-05,3.32733846e-04,6.69954942e-08,9.38163535e-08,3.39178233e-07
29.860000,-2.70096175e-04,2.08806168e-04,3.05807660e-04,-2.75327395e-07,2.12850324e-07,3.11730540e-07
29.865000,-6.26356659e-04,2.68005173e-04,4.18737591e-04,-6.38487930e-07,2.73195895e-07,4.26847697e-07
29.870000,-8.66495312e-04,2.34823710e-04,6.85536625e-04,-8.83277586e-07,2.39371773e-07,6.98814092e-07
29.875000,-8.93725995e-04,1.30892404e-04,1.02590492e-03,-9.11035673e-07,1.33427527e-07,1.04577463e-06
29.880000,-6.89194360e-04,1.75292830e-05,1.30756016e-03,-7.02542671e-07,1.78687900e-08,1.33288498e-06
29.885000,-3.23407806e-04,-4.91341496e-05,1.41630963e-03,-3.29671565e-07,-5.00857794e-08,1.44374070e-06
29.890000,6.86015354e-05,-5.44969023e-05,1.31387457e-03,6.99302094e-08,-5.55523978e-08,1.33932168e-06
29.895000,3.40793157e-04,-2.74157325e-05,1.05433504e-03,3.47393636e-07,-2.79467202e-08,1.07475540e-06
29.900000,3.95663345e-04,-1.41341762e-05,7.54532903e-04,4.03326549e-07,-1.44079269e-08,7.69146690e-07
29.905000,2.20668976e-04,-4.77227283e-05,5.33464596e-04,2.24942891e-07,-4.86470217e-08,5.43796734e-07
29.910000,-1.16819476e-04,-1.29166643e-04,4.49096766e-04,-1.19082035e-07,-1.31668341e-07,4.57794869e-07
29.915000,-5.08962517e-04,-2.25752543e-04,4.69915018e-04,-5.18820099e-07,-2.30124917e-07,4.79016328e-07
29.920000,-8.56572500e-04,-2.87649310e-04,5.05038030e-04,-8.73162589e-07,-2.93220500e-07,5.14819603e-07
29.925000,-1.10504155e-03,-2.75346724e-04,4.75199527e-04,-1.12644399e-06,-2.80679637e-07,4.84403187e-07
29.930000,-1.25382774e-03,-1.81453831e-04,3.72048692e-04,-1.27811187e-06,-1.84968228e-07,3.79254528e-07
29.935000,-1.33712248e-03,-3.30573098e-05,2.60675225e-04,-1.36301985e-06,-3.36975635e-08,2.65723980e-07
29.940000,-1.38873062e-03,1.24550702e-04,2.24866712e-04,-1.41562755e-06,1.26962999e-07,2.29221929e-07
29.945000,-1.41536736e-03,2.49217429e-04,2.99440918e-04,-1.44278018e-06,2.54044270e-07,3.05240487e-07
29.950000,-1.39601618e-03,3.15545506e-04,4.41455169e-04,-1.42305421e-06,3.21656988e-07,4.50005270e-07
29.955000,-1.30511706e-03,3.18676564e-04,5.56769549e-04,-1.33039455e-06,3.24848689e-07,5.67553058e-07
29.960000,-1.14151050e-03,2.72817669e-04,5.56242970e-04,-1.16361927e-06,2.78101599e-07,5.67016280e-07
29.965000,-9.43179499e-04,2.07080357e-04,4.03837545e-04,-9.61446992e-07,2.11091088e-07,4.11659068e-07
29.970000,-7.77098392e-04,1.58188400e-04,1.35472099e-04,-7.92149227e-07,1.61252192e-07,1.38095922e-07
